,FileNames,Label_FileNames,Label,Total_Organoids,Image
129,0131_resize.jpg,0131_resize.txt,"[[0.       0.542969 0.869141 0.195312 0.246094]
 [0.       0.582031 0.642578 0.148438 0.144531]
 [0.       0.070312 0.632812 0.070312 0.09375 ]
 [0.       0.697266 0.490234 0.097656 0.128906]
 [0.       0.603516 0.386719 0.097656 0.140625]
 [0.       0.316406 0.298828 0.09375  0.121094]
 [0.       0.085938 0.117188 0.109375 0.164062]
 [0.       0.21875  0.167969 0.101562 0.125   ]
 [0.       0.851562 0.107422 0.15625  0.207031]]",9,"[[[169 169 169]
  [184 184 184]
  [159 159 159]
  ...
  [ 54  54  54]
  [ 38  38  38]
  [ 51  51  51]]

 [[146 146 146]
  [150 150 150]
  [165 165 165]
  ...
  [ 83  83  83]
  [ 45  45  45]
  [ 56  56  56]]

 [[148 148 148]
  [149 149 149]
  [170 170 170]
  ...
  [109 109 109]
  [ 55  55  55]
  [ 64  64  64]]

 ...

 [[144 144 144]
  [155 155 155]
  [148 148 148]
  ...
  [162 162 162]
  [158 158 158]
  [151 151 151]]

 [[129 129 129]
  [160 160 160]
  [177 177 177]
  ...
  [159 159 159]
  [156 156 156]
  [153 153 153]]

 [[125 125 125]
  [155 155 155]
  [168 168 168]
  ...
  [152 152 152]
  [157 157 157]
  [153 153 153]]]"
130,0132_resize.jpg,0132_resize.txt,"[[0.       0.849609 0.65625  0.253906 0.265625]
 [0.       0.160156 0.517578 0.195312 0.316406]]",2,"[[[178 178 178]
  [179 179 179]
  [178 178 178]
  ...
  [136 136 136]
  [131 131 131]
  [119 119 119]]

 [[176 176 176]
  [178 178 178]
  [178 178 178]
  ...
  [150 150 150]
  [151 151 151]
  [114 114 114]]

 [[177 177 177]
  [179 179 179]
  [179 179 179]
  ...
  [147 147 147]
  [125 125 125]
  [122 122 122]]

 ...

 [[237 237 237]
  [218 218 218]
  [191 191 191]
  ...
  [254 254 254]
  [254 254 254]
  [253 253 253]]

 [[231 231 231]
  [225 225 225]
  [240 240 240]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[238 238 238]
  [225 225 225]
  [233 233 233]
  ...
  [254 254 254]
  [250 250 250]
  [244 244 244]]]"
131,0133_resize.jpg,0133_resize.txt,"[[0.       0.373047 0.548828 0.121094 0.207031]
 [0.       0.164062 0.166016 0.179688 0.207031]
 [0.       0.519531 0.251953 0.054688 0.050781]
 [0.       0.542969 0.742188 0.226562 0.148438]
 [0.       0.632812 0.361328 0.101562 0.160156]]",5,"[[[161 161 161]
  [161 161 161]
  [158 158 158]
  ...
  [132 132 132]
  [130 130 130]
  [130 130 130]]

 [[160 160 160]
  [161 161 161]
  [160 160 160]
  ...
  [132 132 132]
  [129 129 129]
  [130 130 130]]

 [[162 162 162]
  [163 163 163]
  [161 161 161]
  ...
  [129 129 129]
  [128 128 128]
  [127 127 127]]

 ...

 [[164 164 164]
  [167 167 167]
  [166 166 166]
  ...
  [122 122 122]
  [129 129 129]
  [127 127 127]]

 [[164 164 164]
  [166 166 166]
  [167 167 167]
  ...
  [117 117 117]
  [118 118 118]
  [115 115 115]]

 [[164 164 164]
  [165 165 165]
  [165 165 165]
  ...
  [114 114 114]
  [107 107 107]
  [103 103 103]]]"
132,0134_resize.jpg,0134_resize.txt,[[0.       0.486328 0.503906 0.128906 0.140625]],1,"[[[ 83  83  83]
  [ 85  85  85]
  [ 86  86  86]
  ...
  [182 182 182]
  [179 179 179]
  [177 177 177]]

 [[ 81  81  81]
  [ 83  83  83]
  [ 84  84  84]
  ...
  [186 186 186]
  [165 165 165]
  [157 157 157]]

 [[ 78  78  78]
  [ 81  81  81]
  [ 83  83  83]
  ...
  [197 197 197]
  [165 165 165]
  [146 146 146]]

 ...

 [[123 123 123]
  [123 123 123]
  [125 125 125]
  ...
  [ 68  68  68]
  [ 66  66  66]
  [ 69  69  69]]

 [[121 121 121]
  [123 123 123]
  [134 134 134]
  ...
  [ 77  77  77]
  [ 69  69  69]
  [ 68  68  68]]

 [[125 125 125]
  [126 126 126]
  [138 138 138]
  ...
  [ 76  76  76]
  [ 71  71  71]
  [ 67  67  67]]]"
133,0135_resize.jpg,0135_resize.txt,"[[0.       0.53125  0.673828 0.257812 0.207031]
 [0.       0.21875  0.734375 0.125    0.210938]
 [0.       0.361328 0.841797 0.121094 0.113281]
 [0.       0.162109 0.396484 0.222656 0.207031]
 [0.       0.833984 0.337891 0.183594 0.214844]
 [0.       0.572266 0.513672 0.066406 0.074219]]",6,"[[[165 165 165]
  [167 167 167]
  [171 171 171]
  ...
  [ 41  41  41]
  [ 48  48  48]
  [ 55  55  55]]

 [[166 166 166]
  [168 168 168]
  [175 175 175]
  ...
  [ 40  40  40]
  [ 50  50  50]
  [ 56  56  56]]

 [[165 165 165]
  [165 165 165]
  [170 170 170]
  ...
  [ 42  42  42]
  [ 45  45  45]
  [ 49  49  49]]

 ...

 [[181 181 181]
  [177 177 177]
  [170 170 170]
  ...
  [141 141 141]
  [168 168 168]
  [161 161 161]]

 [[185 185 185]
  [167 167 167]
  [176 176 176]
  ...
  [147 147 147]
  [168 168 168]
  [184 184 184]]

 [[188 188 188]
  [191 191 191]
  [159 159 159]
  ...
  [151 151 151]
  [139 139 139]
  [170 170 170]]]"
134,0136_resize.jpg,0136_resize.txt,"[[0.       0.609375 0.757812 0.109375 0.132812]
 [0.       0.349609 0.587891 0.152344 0.152344]
 [0.       0.330078 0.392578 0.113281 0.152344]]",3,"[[[177 177 177]
  [174 174 174]
  [157 157 157]
  ...
  [174 174 174]
  [183 183 183]
  [197 197 197]]

 [[182 182 182]
  [165 165 165]
  [162 162 162]
  ...
  [162 162 162]
  [212 212 212]
  [199 199 199]]

 [[184 184 184]
  [152 152 152]
  [160 160 160]
  ...
  [160 160 160]
  [171 171 171]
  [152 152 152]]

 ...

 [[ 67  67  67]
  [ 71  71  71]
  [ 64  64  64]
  ...
  [156 156 156]
  [155 155 155]
  [154 154 154]]

 [[ 67  67  67]
  [ 71  71  71]
  [ 66  66  66]
  ...
  [155 155 155]
  [154 154 154]
  [152 152 152]]

 [[ 64  64  64]
  [ 65  65  65]
  [ 61  61  61]
  ...
  [154 154 154]
  [153 153 153]
  [152 152 152]]]"
135,0137_resize.jpg,0137_resize.txt,[[0.       0.568359 0.332031 0.113281 0.109375]],1,"[[[244 244 244]
  [213 213 213]
  [231 231 231]
  ...
  [ 88  88  88]
  [ 85  85  85]
  [ 82  82  82]]

 [[243 243 243]
  [241 241 241]
  [236 236 236]
  ...
  [ 91  91  91]
  [ 86  86  86]
  [ 82  82  82]]

 [[245 245 245]
  [237 237 237]
  [250 250 250]
  ...
  [ 85  85  85]
  [ 92  92  92]
  [ 86  86  86]]

 ...

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [100 100 100]
  [115 115 115]
  [104 104 104]]

 [[254 254 254]
  [253 253 253]
  [255 255 255]
  ...
  [ 96  96  96]
  [113 113 113]
  [110 110 110]]

 [[254 254 254]
  [253 253 253]
  [253 253 253]
  ...
  [ 97  97  97]
  [104 104 104]
  [108 108 108]]]"
136,0138_resize.jpg,0138_resize.txt,"[[0.       0.451172 0.753906 0.128906 0.179688]
 [0.       0.3125   0.421875 0.140625 0.15625 ]
 [0.       0.523438 0.384766 0.070312 0.089844]
 [0.       0.306641 0.052734 0.097656 0.097656]]",4,"[[[212 212 212]
  [195 195 195]
  [164 164 164]
  ...
  [157 157 157]
  [152 152 152]
  [154 154 154]]

 [[205 205 205]
  [177 177 177]
  [150 150 150]
  ...
  [138 138 138]
  [151 151 151]
  [162 162 162]]

 [[196 196 196]
  [164 164 164]
  [173 173 173]
  ...
  [131 131 131]
  [147 147 147]
  [166 166 166]]

 ...

 [[191 191 191]
  [182 182 182]
  [147 147 147]
  ...
  [155 155 155]
  [161 161 161]
  [178 178 178]]

 [[177 177 177]
  [165 165 165]
  [167 167 167]
  ...
  [155 155 155]
  [162 162 162]
  [158 158 158]]

 [[179 179 179]
  [173 173 173]
  [179 179 179]
  ...
  [147 147 147]
  [168 168 168]
  [160 160 160]]]"
137,0139_resize.jpg,0139_resize.txt,[[0.       0.470703 0.433594 0.136719 0.148438]],1,"[[[206 206 206]
  [206 206 206]
  [206 206 206]
  ...
  [203 203 203]
  [204 204 204]
  [203 203 203]]

 [[206 206 206]
  [206 206 206]
  [206 206 206]
  ...
  [204 204 204]
  [204 204 204]
  [203 203 203]]

 [[206 206 206]
  [206 206 206]
  [206 206 206]
  ...
  [203 203 203]
  [203 203 203]
  [202 202 202]]

 ...

 [[175 175 175]
  [177 177 177]
  [176 176 176]
  ...
  [164 164 164]
  [160 160 160]
  [154 154 154]]

 [[174 174 174]
  [178 178 178]
  [177 177 177]
  ...
  [164 164 164]
  [161 161 161]
  [157 157 157]]

 [[175 175 175]
  [177 177 177]
  [177 177 177]
  ...
  [163 163 163]
  [162 162 162]
  [160 160 160]]]"
138,0140_resize.jpg,0140_resize.txt,"[[0.       0.597656 0.816406 0.148438 0.140625]
 [0.       0.347656 0.621094 0.109375 0.234375]
 [0.       0.162109 0.535156 0.113281 0.179688]
 [0.       0.070312 0.615234 0.109375 0.160156]
 [0.       0.232422 0.232422 0.136719 0.144531]
 [0.       0.085938 0.242188 0.101562 0.195312]
 [0.       0.582031 0.296875 0.101562 0.125   ]
 [0.       0.810547 0.130859 0.121094 0.113281]
 [0.       0.519531 0.064453 0.171875 0.121094]
 [0.       0.980469 0.484375 0.039062 0.15625 ]
 [0.       0.919922 0.777344 0.089844 0.09375 ]
 [0.       0.019531 0.765625 0.03125  0.148438]]",12,"[[[206 206 206]
  [230 230 230]
  [231 231 231]
  ...
  [253 253 253]
  [243 243 243]
  [237 237 237]]

 [[224 224 224]
  [212 212 212]
  [225 225 225]
  ...
  [249 249 249]
  [243 243 243]
  [235 235 235]]

 [[239 239 239]
  [226 226 226]
  [224 224 224]
  ...
  [249 249 249]
  [236 236 236]
  [243 243 243]]

 ...

 [[224 224 224]
  [226 226 226]
  [224 224 224]
  ...
  [250 250 250]
  [248 248 248]
  [236 236 236]]

 [[227 227 227]
  [228 228 228]
  [230 230 230]
  ...
  [247 247 247]
  [244 244 244]
  [241 241 241]]

 [[235 235 235]
  [226 226 226]
  [216 216 216]
  ...
  [245 245 245]
  [251 251 251]
  [248 248 248]]]"
139,0141_resize.jpg,0141_resize.txt,"[[0.       0.230469 0.759766 0.164062 0.230469]
 [0.       0.509766 0.720703 0.105469 0.105469]
 [0.       0.460938 0.683594 0.078125 0.085938]
 [0.       0.556641 0.314453 0.128906 0.113281]
 [0.       0.421875 0.447266 0.148438 0.246094]
 [0.       0.882812 0.496094 0.132812 0.226562]
 [0.       0.960938 0.603516 0.0625   0.097656]]",7,"[[[ 83  83  83]
  [ 88  88  88]
  [ 92  92  92]
  ...
  [167 167 167]
  [217 217 217]
  [243 243 243]]

 [[ 82  82  82]
  [ 90  90  90]
  [ 97  97  97]
  ...
  [202 202 202]
  [237 237 237]
  [237 237 237]]

 [[ 84  84  84]
  [ 92  92  92]
  [ 99  99  99]
  ...
  [251 251 251]
  [240 240 240]
  [230 230 230]]

 ...

 [[254 254 254]
  [253 253 253]
  [232 232 232]
  ...
  [188 188 188]
  [210 210 210]
  [255 255 255]]

 [[255 255 255]
  [243 243 243]
  [229 229 229]
  ...
  [ 89  89  89]
  [200 200 200]
  [255 255 255]]

 [[255 255 255]
  [219 219 219]
  [197 197 197]
  ...
  [112 112 112]
  [186 186 186]
  [255 255 255]]]"
140,0142_resize.jpg,0142_resize.txt,"[[0.       0.583984 0.507812 0.105469 0.226562]
 [0.       0.414062 0.595703 0.1875   0.113281]]",2,"[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 65  65  65]
  [ 68  68  68]
  [ 65  65  65]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 65  65  65]
  [ 68  68  68]
  [ 67  67  67]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 66  66  66]
  [ 69  69  69]
  [ 70  70  70]]

 ...

 [[249 249 249]
  [255 255 255]
  [250 250 250]
  ...
  [ 66  66  66]
  [ 68  68  68]
  [ 69  69  69]]

 [[253 253 253]
  [254 254 254]
  [255 255 255]
  ...
  [ 73  73  73]
  [ 74  74  74]
  [ 73  73  73]]

 [[254 254 254]
  [254 254 254]
  [255 255 255]
  ...
  [ 74  74  74]
  [ 78  78  78]
  [ 75  75  75]]]"
141,0143_resize.jpg,0143_resize.txt,"[[0.       0.527344 0.851562 0.15625  0.242188]
 [0.       0.404297 0.876953 0.066406 0.105469]
 [0.       0.398438 0.416016 0.117188 0.152344]
 [0.       0.039062 0.400391 0.070312 0.191406]
 [0.       0.917969 0.431641 0.132812 0.144531]
 [0.       0.847656 0.113281 0.117188 0.117188]
 [0.       0.984375 0.646484 0.03125  0.121094]]",7,"[[[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [193 193 193]
  [208 208 208]
  [209 209 209]]

 [[250 250 250]
  [247 247 247]
  [252 252 252]
  ...
  [201 201 201]
  [210 210 210]
  [207 207 207]]

 [[248 248 248]
  [248 248 248]
  [254 254 254]
  ...
  [211 211 211]
  [217 217 217]
  [213 213 213]]

 ...

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [253 253 253]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]]"
142,0144_resize.jpg,0144_resize.txt,"[[0.       0.898438 0.59375  0.164062 0.234375]
 [0.       0.291016 0.857422 0.191406 0.246094]
 [0.       0.232422 0.109375 0.199219 0.210938]]",3,"[[[115 115 115]
  [123 123 123]
  [120 120 120]
  ...
  [160 160 160]
  [183 183 183]
  [199 199 199]]

 [[114 114 114]
  [117 117 117]
  [113 113 113]
  ...
  [160 160 160]
  [184 184 184]
  [201 201 201]]

 [[119 119 119]
  [111 111 111]
  [112 112 112]
  ...
  [188 188 188]
  [198 198 198]
  [200 200 200]]

 ...

 [[ 87  87  87]
  [ 88  88  88]
  [ 86  86  86]
  ...
  [176 176 176]
  [177 177 177]
  [177 177 177]]

 [[ 86  86  86]
  [ 88  88  88]
  [ 88  88  88]
  ...
  [175 175 175]
  [184 184 184]
  [186 186 186]]

 [[ 86  86  86]
  [ 87  87  87]
  [ 86  86  86]
  ...
  [176 176 176]
  [187 187 187]
  [183 183 183]]]"
143,0145_resize.jpg,0145_resize.txt,"[[0.       0.435547 0.658203 0.113281 0.222656]
 [0.       0.662109 0.621094 0.089844 0.15625 ]
 [0.       0.873047 0.425781 0.152344 0.210938]
 [0.       0.876953 0.59375  0.113281 0.109375]
 [0.       0.808594 0.671875 0.148438 0.117188]
 [0.       0.220703 0.910156 0.128906 0.117188]
 [0.       0.082031 0.726562 0.15625  0.21875 ]
 [0.       0.224609 0.400391 0.128906 0.152344]
 [0.       0.857422 0.183594 0.105469 0.117188]
 [0.       0.539062 0.109375 0.085938 0.125   ]
 [0.       0.248047 0.066406 0.105469 0.117188]
 [0.       0.445312 0.435547 0.085938 0.113281]
 [0.       0.511719 0.337891 0.125    0.121094]
 [0.       0.736328 0.271484 0.105469 0.105469]
 [0.       0.564453 0.607422 0.089844 0.128906]
 [0.       0.046875 0.460938 0.085938 0.117188]]",16,"[[[162 162 162]
  [158 158 158]
  [140 140 140]
  ...
  [143 143 143]
  [157 157 157]
  [163 163 163]]

 [[165 165 165]
  [160 160 160]
  [145 145 145]
  ...
  [137 137 137]
  [149 149 149]
  [159 159 159]]

 [[171 171 171]
  [165 165 165]
  [149 149 149]
  ...
  [142 142 142]
  [150 150 150]
  [153 153 153]]

 ...

 [[114 114 114]
  [ 98  98  98]
  [102 102 102]
  ...
  [171 171 171]
  [169 169 169]
  [170 170 170]]

 [[118 118 118]
  [109 109 109]
  [110 110 110]
  ...
  [171 171 171]
  [170 170 170]
  [169 169 169]]

 [[114 114 114]
  [113 113 113]
  [112 112 112]
  ...
  [170 170 170]
  [171 171 171]
  [168 168 168]]]"
144,0146_resize.jpg,0146_resize.txt,"[[0.       0.615234 0.152344 0.167969 0.1875  ]
 [0.       0.082031 0.144531 0.054688 0.117188]
 [0.       0.798828 0.724609 0.152344 0.191406]
 [0.       0.433594 0.78125  0.117188 0.15625 ]
 [0.       0.480469 0.943359 0.109375 0.113281]
 [0.       0.419922 0.503906 0.191406 0.179688]
 [0.       0.244141 0.353516 0.082031 0.089844]
 [0.       0.419922 0.0625   0.058594 0.085938]
 [0.       0.691406 0.611328 0.101562 0.144531]]",9,"[[[106 106 106]
  [131 131 131]
  [157 157 157]
  ...
  [177 177 177]
  [177 177 177]
  [176 176 176]]

 [[ 97  97  97]
  [125 125 125]
  [157 157 157]
  ...
  [177 177 177]
  [176 176 176]
  [176 176 176]]

 [[133 133 133]
  [135 135 135]
  [147 147 147]
  ...
  [171 171 171]
  [172 172 172]
  [177 177 177]]

 ...

 [[ 78  78  78]
  [ 61  61  61]
  [ 90  90  90]
  ...
  [ 37  37  37]
  [ 36  36  36]
  [ 39  39  39]]

 [[ 83  83  83]
  [ 66  66  66]
  [ 92  92  92]
  ...
  [ 35  35  35]
  [ 33  33  33]
  [ 35  35  35]]

 [[ 96  96  96]
  [ 80  80  80]
  [ 99  99  99]
  ...
  [ 33  33  33]
  [ 31  31  31]
  [ 30  30  30]]]"
145,0148_resize.jpg,0148_resize.txt,"[[0.       0.765625 0.494141 0.132812 0.167969]
 [0.       0.060547 0.8125   0.113281 0.125   ]
 [0.       0.126953 0.634766 0.121094 0.113281]
 [0.       0.484375 0.548828 0.0625   0.082031]
 [0.       0.626953 0.621094 0.082031 0.125   ]
 [0.       0.576172 0.953125 0.066406 0.078125]
 [0.       0.611328 0.21875  0.160156 0.132812]
 [0.       0.570312 0.328125 0.09375  0.085938]
 [0.       0.179688 0.054688 0.070312 0.070312]
 [0.       0.396484 0.048828 0.191406 0.089844]
 [0.       0.681641 0.810547 0.050781 0.097656]
 [0.       0.888672 0.410156 0.113281 0.117188]]",12,"[[[121 121 121]
  [122 122 122]
  [129 129 129]
  ...
  [183 183 183]
  [193 193 193]
  [195 195 195]]

 [[125 125 125]
  [121 121 121]
  [123 123 123]
  ...
  [192 192 192]
  [184 184 184]
  [184 184 184]]

 [[121 121 121]
  [125 125 125]
  [125 125 125]
  ...
  [198 198 198]
  [178 178 178]
  [172 172 172]]

 ...

 [[ 78  78  78]
  [ 83  83  83]
  [ 78  78  78]
  ...
  [175 175 175]
  [171 171 171]
  [155 155 155]]

 [[ 76  76  76]
  [ 80  80  80]
  [ 86  86  86]
  ...
  [171 171 171]
  [166 166 166]
  [141 141 141]]

 [[ 79  79  79]
  [ 83  83  83]
  [ 89  89  89]
  ...
  [166 166 166]
  [167 167 167]
  [145 145 145]]]"
146,0149_resize.jpg,0149_resize.txt,"[[0.       0.169922 0.154297 0.152344 0.160156]
 [0.       0.179688 0.855469 0.195312 0.257812]
 [0.       0.582031 0.152344 0.25     0.210938]]",3,"[[[160 160 160]
  [163 163 163]
  [171 171 171]
  ...
  [194 194 194]
  [184 184 184]
  [188 188 188]]

 [[162 162 162]
  [171 171 171]
  [162 162 162]
  ...
  [190 190 190]
  [198 198 198]
  [174 174 174]]

 [[165 165 165]
  [161 161 161]
  [154 154 154]
  ...
  [205 205 205]
  [200 200 200]
  [203 203 203]]

 ...

 [[171 171 171]
  [176 176 176]
  [173 173 173]
  ...
  [208 208 208]
  [200 200 200]
  [175 175 175]]

 [[177 177 177]
  [174 174 174]
  [171 171 171]
  ...
  [217 217 217]
  [208 208 208]
  [171 171 171]]

 [[173 173 173]
  [176 176 176]
  [171 171 171]
  ...
  [213 213 213]
  [202 202 202]
  [199 199 199]]]"
147,0150_resize.jpg,0150_resize.txt,[[0.       0.142578 0.742188 0.089844 0.117188]],1,"[[[168 168 168]
  [166 166 166]
  [173 173 173]
  ...
  [113 113 113]
  [102 102 102]
  [113 113 113]]

 [[172 172 172]
  [163 163 163]
  [175 175 175]
  ...
  [103 103 103]
  [102 102 102]
  [113 113 113]]

 [[173 173 173]
  [167 167 167]
  [177 177 177]
  ...
  [102 102 102]
  [104 104 104]
  [107 107 107]]

 ...

 [[151 151 151]
  [163 163 163]
  [168 168 168]
  ...
  [184 184 184]
  [166 166 166]
  [163 163 163]]

 [[162 162 162]
  [163 163 163]
  [169 169 169]
  ...
  [194 194 194]
  [172 172 172]
  [177 177 177]]

 [[175 175 175]
  [164 164 164]
  [159 159 159]
  ...
  [164 164 164]
  [162 162 162]
  [181 181 181]]]"
148,0151_resize.jpg,0151_resize.txt,[[0.       0.505859 0.375    0.066406 0.101562]],1,"[[[190 190 190]
  [191 191 191]
  [190 190 190]
  ...
  [178 178 178]
  [177 177 177]
  [176 176 176]]

 [[189 189 189]
  [191 191 191]
  [190 190 190]
  ...
  [178 178 178]
  [177 177 177]
  [176 176 176]]

 [[190 190 190]
  [190 190 190]
  [191 191 191]
  ...
  [178 178 178]
  [177 177 177]
  [176 176 176]]

 ...

 [[168 168 168]
  [167 167 167]
  [170 170 170]
  ...
  [176 176 176]
  [177 177 177]
  [180 180 180]]

 [[161 161 161]
  [161 161 161]
  [167 167 167]
  ...
  [181 181 181]
  [178 178 178]
  [182 182 182]]

 [[157 157 157]
  [154 154 154]
  [162 162 162]
  ...
  [184 184 184]
  [185 185 185]
  [184 184 184]]]"
149,0152_resize.jpg,0152_resize.txt,"[[0.       0.21875  0.679688 0.132812 0.164062]
 [0.       0.572266 0.296875 0.113281 0.140625]]",2,"[[[136 136 136]
  [169 169 169]
  [176 176 176]
  ...
  [120 120 120]
  [122 122 122]
  [127 127 127]]

 [[111 111 111]
  [139 139 139]
  [187 187 187]
  ...
  [119 119 119]
  [123 123 123]
  [136 136 136]]

 [[145 145 145]
  [165 165 165]
  [183 183 183]
  ...
  [118 118 118]
  [121 121 121]
  [133 133 133]]

 ...

 [[227 227 227]
  [232 232 232]
  [221 221 221]
  ...
  [144 144 144]
  [144 144 144]
  [143 143 143]]

 [[201 201 201]
  [210 210 210]
  [204 204 204]
  ...
  [139 139 139]
  [146 146 146]
  [149 149 149]]

 [[176 176 176]
  [210 210 210]
  [195 195 195]
  ...
  [143 143 143]
  [152 152 152]
  [147 147 147]]]"
150,0153_resize.jpg,0153_resize.txt,"[[0.       0.292969 0.181641 0.101562 0.183594]
 [0.       0.375    0.751953 0.179688 0.152344]
 [0.       0.794922 0.566406 0.089844 0.109375]
 [0.       0.458984 0.431641 0.105469 0.058594]
 [0.       0.800781 0.275391 0.0625   0.089844]
 [0.       0.703125 0.294922 0.101562 0.128906]
 [0.       0.591797 0.517578 0.089844 0.128906]
 [0.       0.703125 0.123047 0.078125 0.121094]
 [0.       0.941406 0.085938 0.101562 0.101562]
 [0.       0.544922 0.041016 0.121094 0.074219]]",10,"[[[208 208 208]
  [209 209 209]
  [208 208 208]
  ...
  [146 146 146]
  [130 130 130]
  [140 140 140]]

 [[207 207 207]
  [208 208 208]
  [209 209 209]
  ...
  [138 138 138]
  [115 115 115]
  [109 109 109]]

 [[208 208 208]
  [209 209 209]
  [209 209 209]
  ...
  [135 135 135]
  [104 104 104]
  [ 90  90  90]]

 ...

 [[201 201 201]
  [202 202 202]
  [200 200 200]
  ...
  [145 145 145]
  [145 145 145]
  [143 143 143]]

 [[202 202 202]
  [202 202 202]
  [201 201 201]
  ...
  [145 145 145]
  [145 145 145]
  [145 145 145]]

 [[200 200 200]
  [201 201 201]
  [201 201 201]
  ...
  [142 142 142]
  [144 144 144]
  [144 144 144]]]"
151,0154_resize.jpg,0154_resize.txt,"[[0.       0.808594 0.683594 0.171875 0.234375]
 [0.       0.236328 0.308594 0.246094 0.210938]]",2,"[[[202 202 202]
  [198 198 198]
  [222 222 222]
  ...
  [225 225 225]
  [221 221 221]
  [224 224 224]]

 [[198 198 198]
  [176 176 176]
  [198 198 198]
  ...
  [224 224 224]
  [222 222 222]
  [236 236 236]]

 [[171 171 171]
  [171 171 171]
  [189 189 189]
  ...
  [229 229 229]
  [240 240 240]
  [241 241 241]]

 ...

 [[197 197 197]
  [201 201 201]
  [179 179 179]
  ...
  [153 153 153]
  [149 149 149]
  [138 138 138]]

 [[214 214 214]
  [212 212 212]
  [194 194 194]
  ...
  [156 156 156]
  [139 139 139]
  [135 135 135]]

 [[207 207 207]
  [191 191 191]
  [191 191 191]
  ...
  [165 165 165]
  [141 141 141]
  [125 125 125]]]"
